area;ciudad;zona;sector;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi08;vi09;vi10;vi10a;vi11;vi12;vi13;vi14;plan_muestreo;fexp
2;60161;999;014;112;1;1;3;1;1;1;4;1;1;1;3;2; ;1;2;4;4;1;1;2;3;2061;193,468036366402
2;60161;999;014;112;2;1;1;1;1;1;2;1;1;1;4;1; ;1;1;1;1;1;1;2;4;2061;193,468036366402
2;60161;999;014;112;3;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;3;2061;193,468036366402
2;60161;999;014;122;1;1;1;1;1;1;2;1;1;1;5;2; ;1;1;1;1;1;1;2;4;2061;193,468036366402
2;60161;999;014;122;2;1;1;1;1;2;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;2061;193,468036366402
2;60161;999;014;122;3;1;1;1;1;2;2;1;1;3;4;3; ;1;1;1;1;1;1;2;3;2061;193,468036366402
2;60161;999;014;172;1;1;3;4;2;2;4;1;1;2;1;1; ;1;3;1;2;3;1;2;6;2061;193,468036366402
2;60161;999;014;172;2;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;3;2061;193,468036366402
2;60161;999;014;172;3;1;3;1;2;2;4;2;1;2;5;2;2;1;2;3;1;3;1;2;4;2061;193,468036366402
2;60161;999;014;182;1;1;3;4;2;2;2;2;1;2;2;2; ;1;2;4;4;1;1;2;4;2061;193,468036366402
2;60161;999;014;182;2;1;1;1;1;1;2;1;1;1;4;3;1;1;1;1;1;1;1;2;4;2061;193,468036366402
2;60161;999;014;182;3;1;1;1;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;3;2061;193,468036366402
1;60250;001;005;112;1;1;1;1;1;1;5;1;3;1;2;1; ;1;1;1;1;1;1;2;4;1061;444,252795305252
1;60250;001;005;112;2;1;1;4;3;2;4;2;1;2;2;2; ;1;1;1;2;2;1;2;5;1061;444,252795305252
1;60250;001;005;112;3;1;1;3;3;2;5;2;1;2;2;1; ;1;1;1;2;2;1;2;1;1061;444,252795305252
1;60250;001;005;122;1;1;1;1;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1061;444,252795305252
1;60250;001;005;122;2;1;1;1;3;3;5;3;1;3;3;2; ;1;1;1;1;1;1;2;1;1061;444,252795305252
1;60250;001;005;122;3;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1061;444,252795305252
1;60250;001;005;172;1;1;1;1;1;1;2;1;1;1;5;2; ;1;1;1;1;1;1;2;3;1061;444,252795305252
1;60250;001;005;172;2;1;1;1;4;3;4;2;3;2;4;2;1;1;1;1;1;1;1;2;1;1061;444,252795305252
1;60250;001;005;172;3;1;1;2;3;1;5;1;1;1;4;2; ;1;1;1;1;1;1;2;5;1061;444,252795305252
1;60250;001;005;182;1;1;1;1;3;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1061;444,252795305252
1;60250;001;005;182;2;1;1;1;3;1;5;2;3;2;4;2; ;1;1;1;1;1;1;2;4;1061;444,252795305252
1;60250;001;005;182;3;1;1;1;3;2;5;2;3;2;3;3; ;1;1;1;1;1;1;2;1;1061;444,252795305252
2;60251;999;016;112;1;1;4;1;2;1;4;2;1;1;3;2; ;2;3;1;1;1;1;4;4;2063;432,200792486249
2;60251;999;016;112;2;1;3;1;3;1;4;1;1;1;2;1; ;1;2;1;2;1;1;2;1;2063;432,200792486249
2;60251;999;016;112;3;1;3;1;2;1;7;3;1;2;2;1;1;2;3;1;2;3;1;2;4;2063;432,200792486249
2;60251;999;016;122;1;1;3;1;2;1;5;2;1;1;3;2; ;1;3;1;1;1;1;2;4;2063;432,200792486249
2;60251;999;016;122;2;1;4;1;2;3;4;2;1;2;1;1; ;1;5;1;2;3;1;2;4;2063;432,200792486249
2;60251;999;016;172;1;1;3;1;3;1;7;3;1;2;2;2; ;2;5;1;2;3;1;4;4;2063;432,200792486249
2;60251;999;016;172;2;1;3;4;3;1;7;1;1;2;1;1; ;2;3;1;2;3;1;4;4;2063;432,200792486249
2;60251;999;016;172;3;1;4;1;4;2;2;2;1;2;3;2; ;1;2;1;1;1;1;4;4;2063;432,200792486249
2;60251;999;016;182;1;1;3;1;3;3;7;3;1;3;1;1; ;1;3;1;2;3;1;2;4;2063;432,200792486249
2;60251;999;016;182;2;1;3;1;2;2;2;2;1;2;3;2; ;2;2;1;1;1;1;2;4;2063;432,200792486249
2;60251;999;016;182;3;1;3;4;3;3;7;3;3;3;1;1; ;1;3;1;2;1;1;4;4;2063;432,200792486249
2;60251;999;020;112;1;1;4;1;2;1;5;1;1;1;4;3; ;1;2;3;2;1;1;4;5;2062;1909,87809423343
2;60251;999;020;112;2;1;4;1;3;3;1;2;3;3;2;1; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;112;3;1;4;4;3;3;7;3;3;3;1;0; ;2;5;3;2;3;1;4;5;2062;1909,87809423343
2;60251;999;020;122;1;1;4;4;4;3;7;3;1;2;1;0; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;122;2;1;4;1;2;2;4;2;1;2;3;2; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;122;3;1;4;1;2;3;1;2;1;2;5;3; ;2;2;3;2;1;1;4;4;2062;1909,87809423343
2;60251;999;020;172;1;1;4;1;3;2;1;1;3;2;3;2; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;172;2;1;4;1;4;2;5;2;3;2;3;2; ;2;3;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;172;3;1;4;4;3;3;7;3;3;3;2;1; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;182;1;1;4;1;2;2;4;2;1;2;3;2; ;2;5;3;2;1;1;4;5;2062;1909,87809423343
2;60251;999;020;182;2;1;3;4;3;3;7;3;3;3;2;1; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60251;999;020;182;3;1;4;4;4;3;7;3;3;3;2;1; ;2;5;3;2;3;1;4;4;2062;1909,87809423343
2;60260;999;003;112;1;1;3;1;2;1;4;1;1;1;3;1; ;1;1;1;2;1;1;4;4;2062;1063,12038207188
2;60260;999;003;112;2;1;2;1;2;2;4;2;1;2;3;2; ;2;1;1;1;1;1;4;4;2062;1063,12038207188
2;60260;999;003;112;3;1;3;1;2;2;5;3;1;1;2;1; ;1;1;1;2;1;1;4;3;2062;1063,12038207188
2;60260;999;003;122;2;1;2;1;2;2;4;2;1;3;2;1;1;1;1;1;2;1;1;4;4;2062;1063,12038207188
2;60260;999;003;122;3;1;3;1;3;2;4;1;1;1;4;2; ;1;3;1;2;1;1;4;4;2062;1063,12038207188
2;60260;999;003;122;4;1;4;4;3;2;7;3;1;1;2;2; ;1;5;1;2;3;1;4;4;2062;1063,12038207188
2;60260;999;003;172;1;1;4;1;3;2;7;3;5;3;2;1; ;2;5;1;2;3;1;4;4;2062;1063,12038207188
2;60260;999;003;172;2;1;2;1;3;2;4;3;1;2;3;1; ;2;1;1;2;1;1;4;5;2062;1063,12038207188
2;60260;999;003;172;3;1;3;1;2;2;4;2;1;1;3;2; ;1;1;1;1;1;1;4;4;2062;1063,12038207188
2;60260;999;003;182;1;1;4;1;3;2;4;3;1;2;4;3; ;1;3;1;2;1;1;4;4;2062;1063,12038207188
2;60260;999;003;182;2;1;3;1;3;2;7;3;1;2;3;3; ;2;1;1;2;1;1;4;4;2062;1063,12038207188
2;60260;999;003;182;3;1;3;1;2;1;4;1;1;1;3;2; ;1;3;1;1;1;1;4;4;2062;1063,12038207188
2;60260;999;020;112;1;1;3;1;2;1;4;1;1;1;3;1; ;1;4;1;2;3;1;4;4;2063;103,173840823317
2;60260;999;020;112;2;1;3;1;2;2;7;3;1;2;3;3; ;2;3;1;2;1;1;4;4;2063;103,173840823317
2;60260;999;020;112;3;1;3;4;3;2;7;3;1;2;1;1; ;1;5;7;4;3;3;4;5;2063;103,173840823317
2;60260;999;020;122;1;1;1;1;1;3;4;2;1;2;4;3; ;1;2;3;2;1;1;4;4;2063;103,173840823317
2;60260;999;020;122;2;1;3;1;3;3;5;2;1;2;3;3; ;1;2;1;2;1;1;4;4;2063;103,173840823317
2;60260;999;020;122;3;1;3;1;2;2;4;2;1;2;2;2; ;1;2;1;2;1;1;4;4;2063;103,173840823317
2;60260;999;020;172;1;1;3;1;2;2;4;1;1;1;4;3; ;1;2;1;1;1;1;4;4;2063;103,173840823317
2;60260;999;020;172;2;1;4;1;2;2;4;2;1;1;3;2; ;1;2;1;1;1;1;4;4;2063;103,173840823317
2;60260;999;020;172;3;1;3;1;1;1;4;1;1;1;5;2; ;1;2;1;1;1;1;4;4;2063;103,173840823317
2;60260;999;020;182;1;1;3;1;1;2;4;1;1;2;4;3; ;1;2;1;2;1;1;4;4;2063;103,173840823317
2;60260;999;020;182;2;1;3;1;2;1;4;2;1;2;3;2; ;1;2;1;1;1;1;4;4;2063;103,173840823317
2;60260;999;020;182;3;1;3;1;2;2;4;2;1;2;5;3; ;1;2;1;1;1;1;4;4;2063;103,173840823317
2;60352;999;034;112;2;1;4;1;1;1;4;2;1;2;4;3; ;1;2;1;2;1;1;2;4;2063;160,226591284973
2;60352;999;034;112;3;1;1;1;2;3;7;3;1;2;2;1; ;1;3;1;2;1;1;2;4;2063;160,226591284973
2;60352;999;034;112;4;1;1;1;2;2;4;2;1;1;5;4; ;1;2;3;1;1;1;2;4;2063;160,226591284973
2;60352;999;034;122;1;1;1;1;2;2;4;2;1;2;3;1; ;1;3;1;1;1;1;2;4;2063;160,226591284973
2;60352;999;034;122;2;1;1;1;2;2;4;3;1;2;3;3; ;1;2;3;2;1;1;2;4;2063;160,226591284973
2;60352;999;034;122;4;1;1;1;1;2;4;2;1;2;3;3; ;1;3;1;2;1;1;2;4;2063;160,226591284973
2;60352;999;034;172;1;1;4;1;2;2;7;3;1;2;3;2; ;1;2;1;2;1;1;2;4;2063;160,226591284973
2;60352;999;034;172;2;1;4;1;3;2;4;2;1;2;6;3; ;1;2;1;1;1;1;2;4;2063;160,226591284973
2;60352;999;034;172;4;1;1;1;1;1;4;1;1;1;4;2; ;1;2;1;2;1;1;2;4;2063;160,226591284973
